Id,company_rating,company_location,total_fleet_count,iata_approved
33990,0.9,Cocos (Keeling) Islands,1,False
40996,1,Kenya,1,False
46358,1,Saint Helena,1,True
22686,1,French Polynesia,1,True
11238,1,Tanzania,1,False
45631,0.38,China,1,True
46421,0.8,Croatia,2,True
22934,1,Ecuador,1,True
1548,1,Jersey,1,True
34966,1,Vanuatu,1,False
6411,0.7,Gambia,1,False
44488,1,Bahrain,1,False
14108,1,Gambia,1,False
215,1,Niue,1,False
38179,1,Netherlands,1,False
11107,1,Tanzania,1,False
4575,1,Pakistan,3,False
6720,1,Micronesia,2,False
15658,1,Afghanistan,1,True
21501,1,Sao Tome and Principe,1,False
5343,1,Faroe Islands,1,False
38593,1,Tonga,1,False
972,1,El Salvador,1,True
28954,1,Rwanda,4,False
48316,1,Peru,1,False
29090,1,France,1,False
9331,1,Suriname,2,False
47181,0.93,Kiribati,5,True
47912,1,Tonga,1,False
21436,0,Denmark,1,False
20785,0.63,Chad,2,True
9640,1,Denmark,2,True
14870,1,Jersey,1,True
20908,1,Maldives,1,True
11194,1,Russian Federation,1,True
27536,1,Jersey,1,False
32810,1,Russian Federation,2,True
27306,1,Kiribati,2,False
15567,1,Slovakia (Slovak Republic),4,False
6753,1,French Guiana,1,False
37597,0,Nicaragua,1,False
36574,1,Russian Federation,4,False
38979,1,Nicaragua,1,False
19341,1,Guinea,1,False
8018,1,Monaco,1,True
42506,1,Denmark,1,True
44442,1,Russian Federation,2,True
38888,1,Malta,1,False
30504,0.9,Afghanistan,2,False
22387,1,Gibraltar,1,True
31074,1,Malta,4,True
37445,1,Jersey,2,False
34259,1,Sao Tome and Principe,2,True
3627,1,Malawi,1,True
20838,1,Venezuela,2,True
14810,1,Kiribati,1,False
48741,1,Monaco,1,False
13331,1,Fiji,1,False
43086,1,Monaco,1,True
36768,1,Guinea,2,False
29123,1,Zimbabwe,16,True
9829,0.7,Nauru,1,False
24118,0.98,Ghana,21,True
17815,0.8,Ghana,3,False
36910,1,Zimbabwe,1,True
24117,1,Uzbekistan,1,False
5301,0.7,Gambia,1,False
43131,1,Vanuatu,2,False
13732,1,Maldives,1,False
30126,1,Togo,5,True
8804,1,Malta,1,False
35593,1,Marshall Islands,3,False
48575,0.67,Jersey,3,False
7652,0.89,Venezuela,2,False
14045,1,Tonga,2,True
5917,1,Guinea,1,True
24976,1,Russian Federation,1,True
10195,1,Croatia,1,True
41364,1,Guinea,1,True
15406,0.8,Guinea,1,False
37546,1,Rwanda,3,False
4970,1,Somalia,1,False
36595,1,Netherlands Antilles,2,False
39110,1,Jersey,1,True
36741,1,Papua New Guinea,1,False
36537,1,Guinea,1,True
13856,0.6,Afghanistan,2,False
29802,0.91,Brazil,1,True
16679,1,Kenya,2,False
14809,1,Niger,1,False
10747,1,Kiribati,2,True
20662,0,Wallis and Futuna,9,True
3743,1,Kiribati,1,True
47861,1,Montserrat,1,False
40769,1,Nicaragua,1,False
48487,1,Tunisia,2,True
11556,1,Gibraltar,2,False
37358,0,Uzbekistan,1,False
34135,1,Isle of Man,1,False
14881,1,Brazil,2,True
29452,1,El Salvador,1,True
28299,1,Mexico,1,False
45351,0.9,Liberia,3,False
38486,1,Afghanistan,7,False
12848,1,Denmark,2,False
48819,0.95,Pakistan,6,False
29146,1,Vanuatu,2,True
24565,1,Anguilla,4,False
48339,1,Slovakia (Slovak Republic),2,False
49103,0.8,Rwanda,5,False
29564,1,Turkmenistan,1,True
49579,0.9,Marshall Islands,2,True
29823,0.9,Togo,3,False
4636,0.9,Peru,1,True
35796,1,Uzbekistan,1,False
32729,0.9,Indonesia,1,False
37063,1,Barbados,1,False
4847,1,Indonesia,3,True
25265,1,Libyan Arab Jamahiriya,1,True
6060,1,Christmas Island,1,False
41604,1,Tonga,4,False
19058,1,Mauritania,1,False
6949,1,Turkmenistan,1,False
44339,1,Mexico,1,False
2414,1,Greenland,1,False
2548,0.97,Marshall Islands,3,False
17954,1,Niue,1,False
9341,1,Russian Federation,1,False
46637,0.78,Uganda,1,False
28714,1,Monaco,1,True
30702,1,Uzbekistan,1,True
7327,1,Isle of Man,1,False
40702,0.8,Niue,2,True
49150,1,United Kingdom,2,True
41165,1,Lebanon,1,False
8223,1,El Salvador,2,True
16279,1,Uzbekistan,1,True
49030,1,Kenya,2,False
38422,1,Afghanistan,1,False
34022,0.5,Togo,1,False
20482,1,Malta,1,True
47045,1,Uganda,2,True
5135,1,Niue,1,False
29776,0.9,Russian Federation,2,False
17866,1,Tanzania,2,True
5181,1,Nicaragua,2,False
25728,1,Bouvet Island (Bouvetoya),3,False
35250,1,Togo,1,False
12491,1,Pakistan,3,False
5007,0.13,Jersey,1,True
13402,1,Tanzania,1,False
35500,1,Niue,1,False
25288,0.5,Tanzania,1,False
23179,0.9,Denmark,1,False
4783,1,Estonia,2,False
47658,1,Micronesia,3,False
19469,1,Russian Federation,1,False
4939,1,Estonia,1,False
42894,0,Niue,1,False
3524,1,Ghana,5,False
1207,1,Nicaragua,7,False
29163,1,Nicaragua,1,False
2889,1,Uganda,1,True
23503,1,Marshall Islands,1,False
29727,1,Senegal,2,False
29546,1,French Polynesia,1,False
10682,1,Isle of Man,1,False
8442,1,Tunisia,2,True
2861,0.9,Niue,1,True
4129,1,Niue,3,True
38972,0.78,Tunisia,1,False
31128,1,Montserrat,2,True
9234,1,Sao Tome and Principe,1,False
18269,0.86,Fiji,12,False
3884,0.7,Tanzania,1,False
31411,1,Denmark,1,False
40181,1,Russian Federation,2,True
6594,1,Cuba,2,True
12862,1,United Kingdom,1,False
35123,1,Chile,1,False
25168,1,Chile,1,True
26826,1,Brazil,1,False
24858,1,Indonesia,2,True
37169,1,Jersey,2,False
41837,1,Brazil,2,True
42534,1,Marshall Islands,2,True
8410,0.75,Guinea,1,True
41148,1,Cape Verde,1,False
7840,1,Kenya,1,True
16327,1,Russian Federation,1,True
35229,0.88,Marshall Islands,1,False
41378,1,Kiribati,1,False
32686,0.78,Micronesia,2,True
282,1,Sao Tome and Principe,2,True
34039,1,Brazil,1,False
42867,1,Indonesia,2,True
29563,1,Jersey,2,False
79,0,Turkmenistan,1,False
18454,1,Nicaragua,5,True
18979,1,Tonga,6,True
22349,0,Monaco,1,False
29762,0,Brazil,1,True
9424,1,Peru,1,False
38255,0.25,Hong Kong,4,True
26464,1,Kiribati,1,True
31042,1,Guinea,1,True
14069,1,Mauritania,1,True
25056,1,Gibraltar,1,True
2854,1,Venezuela,1,False
21298,1,Uzbekistan,2,False
3442,1,Tonga,2,True
42954,1,Finland,1,False
1215,1,Sao Tome and Principe,1,False
38404,0,Zimbabwe,1,False
13674,0.9,Fiji,2,True
25990,0.5,Venezuela,1,True
32001,1,Svalbard & Jan Mayen Islands,2,True
40841,1,Micronesia,1,False
23234,1,Marshall Islands,1,False
12508,0.7,Holy See (Vatican City State),3,True
27293,0.75,Maldives,1,False
20868,1,Montserrat,2,True
38547,0,Angola,3,True
5040,1,Kenya,1,False
41178,0.5,Barbados,1,True
10639,1,Mauritania,1,False
21385,1,Cuba,10,False
20420,0,Jersey,1,True
42301,1,Turkmenistan,1,True
4417,1,Niue,1,False
7318,1,Niger,2,False
24697,1,Congo,1,True
46049,1,El Salvador,2,False
7769,1,Niue,1,False
33430,1,Monaco,2,False
37483,1,Gibraltar,3,False
26681,1,Niue,1,False
17529,1,Turkmenistan,1,False
8861,1,Tunisia,2,True
21607,0.9,France,3,True
34955,0.43,Russian Federation,1,True
48554,1,Gibraltar,1,False
17679,1,Togo,1,False
43017,0,Gibraltar,2,True
21077,1,Togo,1,True
3503,1,Ukraine,2,True
10357,1,Indonesia,1,True
35854,1,Mexico,1,False
40374,1,Ecuador,1,True
31558,0.33,Niger,1,False
44295,1,Djibouti,1,False
35279,1,Guinea,1,False
47143,1,Anguilla,1,True
30806,0.7,Guernsey,1,False
24970,1,Cape Verde,1,True
21363,1,Guinea,2,True
10035,1,Tonga,2,False
7561,1,Venezuela,6,True
46894,1,Malawi,2,True
8716,0.8,Sao Tome and Principe,2,True
36143,0.9,Turks and Caicos Islands,4,False
35036,1,Anguilla,1,False
14955,1,Micronesia,1,True
7191,1,Uzbekistan,2,False
6223,1,Marshall Islands,12,False
7852,1,Faroe Islands,1,False
40940,1,Malta,2,False
38933,1,Montserrat,1,False
19137,1,Russian Federation,1,True
37574,1,Zimbabwe,2,True
7570,1,Uzbekistan,3,False
44405,1,France,1,True
32948,1,Croatia,1,True
42966,1,Zimbabwe,1,True
36930,1,Sao Tome and Principe,1,True
12117,1,Monaco,1,False
13105,1,Anguilla,2,False
22781,1,Croatia,1,False
8862,1,Nicaragua,3,False
12593,1,Reunion,2,False
636,0.97,Vanuatu,3,False
24738,1,Somalia,2,True
10058,1,Nicaragua,1,False
21228,0.9,Russian Federation,1,False
4794,1,Marshall Islands,1,False
11959,1,Gibraltar,2,True
7868,1,Marshall Islands,1,False
42285,1,Chile,1,True
28445,1,Jersey,1,True
42827,1,Nicaragua,3,True
11296,1,Micronesia,1,False
4068,1,Togo,1,False
6010,1,Isle of Man,1,True
46879,1,Netherlands,1,False
29615,1,Zimbabwe,2,True
48158,1,Canada,1,True
49049,0.5,Nauru,1,False
42097,1,Kenya,1,False
28156,1,Lebanon,2,False
28992,1,Jersey,1,True
10158,1,Ukraine,6,True
42563,0.9,Micronesia,3,True
25177,1,Costa Rica,2,True
27333,1,Netherlands,1,True
30359,1,Bosnia and Herzegovina,1,False
38356,1,Anguilla,2,False
30985,1,Uzbekistan,5,False
40656,1,Sao Tome and Principe,1,False
8749,1,Niue,1,False
6312,1,Kenya,1,False
23682,0.57,Uganda,4,False
31806,1,Micronesia,1,True
44532,0,Micronesia,1,False
43178,1,Marshall Islands,2,False
3032,0.75,Andorra,1,False
21464,1,Mauritania,1,False
32089,1,Cuba,1,False
30797,0.9,Tunisia,1,False
35205,1,Uzbekistan,1,False
34636,0.9,Isle of Man,1,True
13894,1,Isle of Man,5,False
12738,1,Ecuador,2,True
23534,1,Maldives,2,False
7184,0.77,Reunion,13,False
44877,0.75,Tunisia,1,True
47682,1,Niue,1,True
3294,1,Uganda,3,False
13277,1,Rwanda,2,True
10143,1,Sao Tome and Principe,2,False
16942,1,Uganda,2,False
26780,1,Guinea,7,False
25756,1,Nicaragua,2,False
42466,1,Wallis and Futuna,1,True
15600,0,Marshall Islands,1,False
49832,1,Bouvet Island (Bouvetoya),1,False
2535,1,France,2,True
13030,1,Mauritania,1,True
45291,1,Holy See (Vatican City State),1,True
40320,1,Niue,2,False
40480,1,Lebanon,1,True
19526,1,Malta,2,False
41288,1,Nicaragua,3,False
729,1,Saint Helena,3,False
28051,1,Marshall Islands,1,False
5659,1,Tanzania,1,True
19754,0,Indonesia,1,True
23466,1,Anguilla,1,True
29699,0.9,Zimbabwe,1,False
48502,1,Nicaragua,11,True
32556,0.9,Estonia,11,True
7109,1,Malta,1,False
8550,1,Jersey,1,True
10207,1,Anguilla,1,True
35640,1,Uganda,3,False
34831,1,Denmark,2,False
17921,1,Cuba,1,True
4267,1,Senegal,22,True
6801,1,Kiribati,2,False
24918,1,Micronesia,1,False
13101,1,Jersey,1,True
18298,0,Uzbekistan,1,False
23938,1,Guernsey,1,False
2768,1,Christmas Island,2,True
19842,0.85,Turkmenistan,53,False
25352,1,Monaco,3,True
47761,1,Niue,2,False
21646,1,Togo,2,False
24844,1,Uzbekistan,6,False
42526,1,Niue,1,True
2916,1,Nicaragua,1,True
13301,1,Togo,2,False
24133,1,Cuba,1,True
13042,1,Costa Rica,5,False
8029,1,Djibouti,1,False
16742,0.83,Monaco,1,False
9922,1,Papua New Guinea,1,False
39014,0.33,Nicaragua,1,False
562,1,Nicaragua,1,False
35368,1,Kiribati,1,False
45821,1,Nicaragua,1,True
23194,1,Ecuador,1,True
33032,0.83,Russian Federation,1,False
49330,1,Indonesia,1,False
45754,1,French Guiana,1,True
38723,1,Bosnia and Herzegovina,1,False
13553,0.93,Vietnam,5,False
46335,1,Nicaragua,1,True
31117,0.8,Croatia,3,True
31836,1,Zimbabwe,1,False
38618,1,Guernsey,1,True
794,1,Indonesia,1,False
28763,0.67,Rwanda,2,False
1300,1,Micronesia,1,False
43347,1,Bouvet Island (Bouvetoya),1,False
39807,0.5,Ecuador,1,False
5681,0.75,Denmark,1,False
26015,0.86,Russian Federation,1,True
22492,0.6,Kiribati,2,False
42286,0.94,Vietnam,9,True
4588,1,Malawi,1,True
46764,1,Chile,3,True
6566,1,French Guiana,1,True
31104,1,France,2,False
32531,1,Togo,4,False
3193,1,Latvia,2,False
35914,1,China,1,True
10950,1,Greenland,1,False
35104,1,Switzerland,2,False
28965,0.9,Pakistan,2,False
38267,0.9,United Kingdom,1,True
21967,1,Cape Verde,1,False
16596,1,Congo,3,False
22791,1,Uzbekistan,1,True
40549,1,Maldives,2,True
8173,1,Barbados,2,True
40927,1,Micronesia,3,False
20943,1,Jersey,2,False
13977,0.9,Isle of Man,1,False
12683,1,Lithuania,1,True
37184,1,Russian Federation,1,True
2255,1,Guinea,1,True
36319,0.75,France,2,True
44970,0.91,Russian Federation,1,False
22451,1,Guinea,1,False
48475,1,Lebanon,1,False
18219,1,Jersey,1,True
27485,1,Uzbekistan,2,True
34337,1,Croatia,2,False
7923,1,Togo,2,True
17972,1,Guinea,1,False
28685,1,Guinea,1,True
21909,1,Christmas Island,3,False
43593,1,Guernsey,1,True
34410,1,Maldives,1,False
21573,1,Kiribati,1,False
10961,1,Guinea,1,False
10039,1,Vanuatu,6,True
27316,1,Puerto Rico,5,False
3854,1,Philippines,3,False
33518,1,France,1,False
4005,1,French Guiana,2,False
46930,1,Turks and Caicos Islands,1,False
14240,1,Chile,3,True
23874,1,Denmark,1,False
41856,1,Maldives,13,True
41254,1,Niue,1,False
49565,0.92,Uganda,14,False
36375,1,Mauritania,1,False
14602,1,Malawi,1,True
14565,0.8,Isle of Man,1,False
38497,1,Tunisia,1,False
41592,1,Svalbard & Jan Mayen Islands,1,False
35405,1,Tanzania,1,False
10803,1,Nicaragua,1,False
14009,1,Russian Federation,1,False
26171,1,Uruguay,1,False
35499,0.94,Andorra,4,False
17270,1,Niue,1,True
44477,0.9,Maldives,3,True
29119,1,Nicaragua,2,False
46138,0.78,Niger,1,False
15164,1,Tanzania,2,True
29512,1,Guinea,1,True
36916,0,Uzbekistan,1,False
28830,1,Lithuania,2,False
7972,1,Uzbekistan,2,True
21853,1,El Salvador,1,True
6049,1,Isle of Man,1,False
33283,1,Isle of Man,1,True
22538,1,Gambia,1,True
25590,1,Gambia,1,True
37401,0.6,Russian Federation,1,False
15728,1,Lithuania,1,True
37999,1,Senegal,20,True
30778,1,Guernsey,1,True
41596,1,United Kingdom,1,True
24010,1,Turkmenistan,2,True
32186,1,United Kingdom,2,False
28527,1,Russian Federation,1,True
6992,1,Isle of Man,1,False
8127,0.67,Turks and Caicos Islands,1,False
13179,0.77,Marshall Islands,2,False
18697,1,Rwanda,8,False
16162,1,Svalbard & Jan Mayen Islands,2,True
18886,0.95,Vietnam,3,True
21679,1,China,2,True
43302,1,Reunion,1,True
7871,1,Jersey,1,False
38842,1,Uzbekistan,1,False
40286,0.5,Monaco,1,True
4633,1,Benin,4,False
2105,1,Tonga,1,False
48241,0.33,Russian Federation,1,True
21317,1,Maldives,2,False
19415,1,France,2,False
15540,1,Russian Federation,1,False
20250,1,Brazil,2,True
18705,1,Nicaragua,2,False
46318,1,Rwanda,1,False
32644,1,Niue,1,False
8778,1,Somalia,1,True
21927,1,Brazil,1,False
33343,1,Vanuatu,1,True
6784,1,Lebanon,1,True
455,1,Uganda,5,False
33446,1,Philippines,1,True
19248,0.25,Maldives,3,False
25315,1,Uganda,2,True
30916,1,Tunisia,3,False
64,1,Marshall Islands,1,False
29084,1,Mexico,2,True
343,1,Brazil,2,True
13854,1,Portugal,1,False
35367,1,Malta,1,True
6518,1,Uzbekistan,1,False
3480,1,United Kingdom,2,False
10052,1,Niue,1,True
2748,1,Nicaragua,2,False
48742,1,Guinea,2,False
44817,1,Chile,1,True
10677,1,Venezuela,1,False
34037,0,Togo,2,False
39355,0.8,Zimbabwe,2,True
4566,1,French Guiana,1,False
1024,1,Nicaragua,2,False
2479,1,Isle of Man,1,False
18999,1,Chile,2,False
29359,1,Denmark,1,False
1212,1,Tonga,2,False
5757,1,Portugal,2,False
15695,1,Malawi,2,True
34046,0.9,Guinea,1,False
16905,1,Reunion,3,True
24304,1,Micronesia,1,True
23567,1,Guinea,2,True
31859,1,Maldives,2,False
3360,1,United Kingdom,1,False
8549,1,Lebanon,1,True
35852,1,Russian Federation,1,False
5171,1,Anguilla,2,False
27290,1,Brazil,3,False
15860,1,Maldives,11,False
16769,0.8,Isle of Man,2,False
8309,1,Brunei Darussalam,1,True
36495,0.5,Denmark,1,False
26411,1,Niue,1,True
41224,1,Mauritania,3,True
34343,1,Marshall Islands,1,True
16304,1,Guernsey,1,False
4906,1,Senegal,2,True
9264,0.88,Kenya,2,True
36100,1,Rwanda,17,True
47990,0.88,Venezuela,4,False
17559,1,Uruguay,1,False
37368,1,Niger,1,False
44441,1,United Kingdom,1,True
2895,1,France,1,False
21548,0.43,Brazil,1,False
49858,1,Estonia,1,False
38873,1,Mauritania,4,False
17467,1,Micronesia,1,False
20251,1,Jersey,1,True
14892,1,Turkmenistan,1,True
33640,1,French Polynesia,1,False
44338,1,Peru,2,True
415,1,Zimbabwe,1,False
16623,0.8,Denmark,1,False
13981,1,Zimbabwe,1,False
46339,1,Uzbekistan,1,True
4234,1,Malawi,1,True
1941,1,El Salvador,1,True
49714,1,Montserrat,1,True
29241,1,Lebanon,1,False
48606,1,Russian Federation,1,True
43350,1,Isle of Man,2,True
12772,1,Niger,1,False
29680,0.88,Faroe Islands,2,False
42299,1,Marshall Islands,1,False
38347,1,El Salvador,1,False
46598,0,Zimbabwe,1,False
23790,1,Isle of Man,1,True
47914,0.8,Philippines,1,True
19228,1,Svalbard & Jan Mayen Islands,8,False
29609,1,Niue,1,True
32519,0,France,1,True
21682,1,United Kingdom,2,False
10103,1,Zimbabwe,1,False
6140,1,Marshall Islands,3,False
44717,1,Monaco,2,True
20574,1,Malawi,1,True
6230,0,Marshall Islands,1,False
9589,1,Faroe Islands,1,False
6923,1,Anguilla,1,True
31047,1,Turkmenistan,1,False
1862,0.33,Micronesia,1,False
10896,1,Bouvet Island (Bouvetoya),1,False
21053,0.9,Senegal,1,False
45066,1,Pakistan,1,False
30284,1,Montserrat,1,False
35493,1,French Guiana,1,True
9873,1,Kenya,1,False
31801,0.5,Tonga,2,False
17847,1,Anguilla,1,False
40977,1,Reunion,7,False
48765,1,Kenya,1,True
32578,0.74,Zimbabwe,2,True
48529,1,Tonga,1,False
15185,1,Uzbekistan,1,False
17502,0.8,Netherlands,1,False
20650,1,Uzbekistan,3,True
2198,1,Marshall Islands,1,True
1835,1,Ecuador,8,False
46956,0.63,Jersey,2,True
12133,1,Mexico,4,False
41238,1,Kiribati,1,True
19739,1,Holy See (Vatican City State),1,True
13184,1,Vietnam,7,False
48549,1,France,2,False
18714,0.67,French Guiana,1,False
5048,1,Niue,2,True
6711,1,Spain,3,False
23308,1,Tonga,2,True
41867,1,Monaco,1,True
18031,1,Reunion,4,False
23773,1,El Salvador,1,True
35544,1,Kenya,1,True
22127,1,United Kingdom,1,False
41207,1,Svalbard & Jan Mayen Islands,1,True
18272,0.9,Vietnam,3,False
34382,1,Micronesia,2,False
14699,0.67,Turkmenistan,1,True
37544,1,Malta,2,False
20124,1,France,2,True
15311,1,Holy See (Vatican City State),1,False
22855,1,French Guiana,1,False
24625,1,Micronesia,1,True
11047,0.96,Senegal,3,True
56,1,Kiribati,2,True
39812,1,Nicaragua,6,True
12403,0.92,Vietnam,3,True
11525,0.9,Australia,1,True
38098,1,Zimbabwe,7,True
46656,0.5,France,2,False
19777,1,French Guiana,1,False
21247,1,Guernsey,1,False
45191,1,Montserrat,3,True
35685,1,Niue,1,False
33494,1,Papua New Guinea,1,False
38698,1,France,2,True
26875,1,Tanzania,1,False
20727,1,Russian Federation,4,True
49133,1,Reunion,3,True
1711,1,Jersey,1,False
23615,1,Marshall Islands,1,True
38277,1,Guinea,1,False
18619,1,Slovakia (Slovak Republic),1,False
26778,1,Kiribati,2,False
19682,1,Faroe Islands,15,True
9131,1,Gambia,5,False
38301,0.9,Spain,2,False
38406,0.96,Russian Federation,6,True
26878,0.8,Monaco,2,True
25001,1,Saint Helena,1,False
40234,1,Isle of Man,1,False
42811,1,Isle of Man,1,False
19154,1,France,2,True
2667,1,Niue,3,False
23696,1,Kiribati,1,True
27265,1,Togo,2,True
48766,1,Uzbekistan,1,False
2322,1,Denmark,2,False
40752,1,Tunisia,5,True
13114,1,Indonesia,1,False
6496,0.83,Cuba,2,True
47527,1,Tonga,1,False
43640,1,Turks and Caicos Islands,1,False
44669,0.33,France,1,False
40961,1,Venezuela,1,False
34096,1,Andorra,10,False
48295,1,Jersey,1,True
49504,1,Guinea,2,False
7802,1,Anguilla,1,True
23281,1,Isle of Man,1,True
20327,1,Chad,1,True
8583,0.9,Venezuela,1,False
21441,1,Tanzania,1,True
40831,1,Croatia,1,False
29581,1,Nicaragua,1,False
11749,1,Isle of Man,1,True
16181,1,Tanzania,2,False
30683,1,Marshall Islands,1,False
22118,1,Chad,1,True
3165,1,Gibraltar,1,False
10635,1,Peru,1,True
10265,1,Micronesia,3,False
31719,1,Pakistan,1,True
36931,1,Russian Federation,2,False
30785,1,Jersey,1,True
14035,0.94,Greenland,1,False
49915,1,Tunisia,1,True
22513,0.9,Jersey,4,True
3532,1,Congo,1,False
36733,1,Tanzania,1,True
34653,1,Turkmenistan,1,True
29932,1,France,2,True
43100,1,Rwanda,1,False
46644,1,Finland,1,False
12823,1,Niue,2,False
47938,1,Niue,4,False
41153,1,Guinea,9,False
18362,1,Uganda,5,False
32530,1,Chad,1,True
32324,1,Zimbabwe,1,False
25824,1,Croatia,1,True
10571,1,Niue,1,False
20686,1,Guernsey,1,False
18528,0.96,Anguilla,1,False
28946,1,Vanuatu,1,True
7970,0.9,Isle of Man,3,True
44777,1,Russian Federation,1,True
16107,1,Brazil,1,True
2935,1,Isle of Man,3,True
17472,1,Holy See (Vatican City State),2,True
36816,1,Svalbard & Jan Mayen Islands,1,False
12350,1,Niger,2,True
21735,0.5,Isle of Man,1,True
3649,1,Russian Federation,1,False
34925,1,Maldives,1,False
30757,0.9,Croatia,2,False
23329,1,Niue,1,False
47817,1,Saint Helena,2,False
11403,0.8,Barbados,3,False
37392,1,Micronesia,7,True
39973,1,Micronesia,1,False
12032,1,Mauritania,2,True
15168,1,Venezuela,2,False
42589,1,Turkmenistan,1,False
22457,0.8,Venezuela,1,False
1194,1,Anguilla,1,False
4057,1,Rwanda,16,False
35078,1,Venezuela,1,False
25239,1,Cape Verde,1,False
17174,1,Mauritania,1,True
21161,1,Marshall Islands,1,False
2553,1,Turks and Caicos Islands,3,False
8866,0.9,Tonga,2,True
23472,0.8,Gibraltar,1,False
7967,1,Venezuela,1,False
43947,1,Greenland,1,False
49632,0.1,Reunion,1,False
23943,1,Nicaragua,2,True
19310,1,Indonesia,1,True
47777,0,Isle of Man,1,True
20714,1,Isle of Man,1,True
45078,1,Barbados,1,False
23372,1,Niger,5,True
29424,1,Sao Tome and Principe,1,False
40338,1,Niue,1,False
14494,1,Rwanda,3,False
17416,0.88,Turkmenistan,1,False
13723,1,Gambia,4,True
40559,0.95,Tonga,1,False
28458,1,Turkmenistan,6,False
11256,1,Kenya,1,False
28531,1,Russian Federation,1,False
18499,1,Saint Helena,5,False
31956,1,Uruguay,1,False
48530,1,Malta,1,True
33394,1,Bosnia and Herzegovina,2,True
44334,1,Lebanon,1,True
25628,1,Estonia,1,False
21438,1,China,3,False
48848,1,Cocos (Keeling) Islands,1,False
38668,1,Lithuania,1,True
35754,0,Lebanon,1,True
48113,1,Marshall Islands,1,False
39129,0.67,Mauritania,3,True
46058,1,Turkmenistan,3,True
49119,1,Papua New Guinea,1,True
36758,0.89,Russian Federation,2,False
10788,0.25,Lebanon,2,False
20835,1,Gibraltar,3,False
50051,1,Netherlands,5,True
17142,1,Anguilla,1,False
37125,1,Rwanda,1,False
33004,1,Russian Federation,2,True
32980,1,Micronesia,1,False
42878,1,Greenland,1,False
14419,0.92,Cuba,2,True
43476,1,Gibraltar,2,True
30610,1,Kiribati,1,True
293,1,Lebanon,1,False
28668,1,Gibraltar,1,True
32915,1,Zimbabwe,1,True
37362,1,Niue,1,False
16859,1,Slovakia (Slovak Republic),1,True
17004,1,United Kingdom,1,False
35513,1,United Kingdom,1,False
18851,1,Russian Federation,1,True
23143,0.65,Bouvet Island (Bouvetoya),14,False
24353,1,Isle of Man,1,False
513,0.8,Uganda,1,False
12528,0,Fiji,1,False
5227,1,Gambia,1,False
21922,0.75,Sao Tome and Principe,1,True
8103,1,Tonga,1,False
42114,1,Sao Tome and Principe,3,True
17341,0.7,Malawi,2,False
12953,1,Guernsey,1,False
7381,1,Micronesia,1,False
5409,1,Russian Federation,1,False
35786,1,Isle of Man,1,False
29220,0.5,Costa Rica,1,True
19678,0.9,Cocos (Keeling) Islands,1,True
46082,1,Isle of Man,1,True
9362,1,Turkmenistan,1,True
1264,0.9,Denmark,1,False
25005,1,Papua New Guinea,1,True
4846,1,Isle of Man,1,False
47869,1,Gambia,1,False
13654,0,Chad,1,False
24128,0.54,Suriname,9,True
22675,1,Indonesia,1,False
7197,1,Niue,1,True
43081,1,Estonia,1,False
5220,0.9,Papua New Guinea,1,False
15454,1,Denmark,1,False
17262,1,Slovakia (Slovak Republic),1,False
6061,0,Tonga,2,True
40910,1,France,2,False
20485,1,China,1,False
45475,1,Montserrat,2,False
40296,1,Ukraine,1,False
15987,0.67,Costa Rica,1,False
485,0.8,French Guiana,2,False
5569,1,Suriname,2,True
2368,0.78,France,1,True
19958,1,Congo,40,True
28794,1,Denmark,1,False
3230,1,Turkmenistan,2,True
46881,1,Andorra,1,False
5128,1,Tunisia,2,True
41840,1,Niue,1,False
10348,1,Tunisia,1,False
16973,1,Lithuania,1,False
3840,1,Estonia,1,True
16257,1,Turkmenistan,1,True
5166,1,Ecuador,16,True
39378,1,Brazil,1,False
43002,1,Gambia,1,False
45991,1,Sao Tome and Principe,1,False
33538,1,Isle of Man,1,False
36002,1,Niue,1,False
31244,0.57,Niger,4,True
47033,1,Estonia,1,False
40953,1,Cocos (Keeling) Islands,1,False
8678,1,Saint Helena,2,True
15955,0.88,Malta,4,True
26274,1,Niue,1,False
36066,0.96,Isle of Man,2,True
7724,1,Uzbekistan,1,False
21080,1,Mexico,1,False
12281,1,Malta,1,False
21949,1,Monaco,1,True
34243,0.95,Uzbekistan,1,False
12502,0.89,Denmark,1,False
2235,1,Guinea,1,False
2353,1,Senegal,2,True
49772,1,Jersey,1,False
