Id,CompanyId,ShuttleLocation,ShuttleType,EngineType,EngineVendor,Engines,PassengerCapacity,Crew,CancellationPolicy,Price,DCheckComplete,MoonClearanceComplete
20729,44834,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,strict,1845,True,False
21325,49771,Switzerland,Type E3,Quantum,ThetaBase Services,1,3,2,strict,1299,True,False
49697,2686,Micronesia,Type V7,Plasma,ThetaBase Services,1,2,1,moderate,4640,True,False
51021,44834,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,strict,1897,True,False
6052,17637,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1910,False,False
72202,44834,Malta,Type V5,Plasma,ThetaBase Services,1,3,2,strict,1780,True,False
48697,3144,Bosnia and Herzegovina,Type V5,Plasma,ThetaBase Services,3,4,4,flexible,2820,True,False
64925,49076,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2820,True,False
39295,30286,Barbados,Type V5,Plasma,ThetaBase Services,1,4,1,moderate,2820,False,False
71615,9395,Malta,Type V2,Plasma,ThetaBase Services,1,4,3,strict,1975,False,False
10552,46591,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,3,2,moderate,2417,False,False
46903,5975,Niue,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1819,True,False
21636,2416,United Kingdom,Type V2,Quantum,ThetaBase Services,1,2,1,strict,1650,True,False
19967,7255,Barbados,Type V5,Plasma,ThetaBase Services,3,8,3,moderate,4965,True,False
19787,43175,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1338,True,False
42630,17413,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2365,False,False
16880,23261,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,2027,False,False
13948,962,Micronesia,Type F5,Plasma,ThetaBase Services,7,16,7,flexible,22970,False,False
13799,26123,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1650,False,False
16114,7255,Barbados,Type V5,Plasma,ThetaBase Services,2,8,2,moderate,5095,True,False
33735,25046,Rwanda,Type V5,Plasma,ThetaBase Services,1,6,3,strict,2417,True,False
30548,34749,United Kingdom,Type V5,Plasma,ThetaBase Services,1,4,1,strict,3067,False,False
68690,41741,Malta,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1585,True,False
30930,7264,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,3,moderate,2430,True,False
75490,24513,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1754,False,False
912,44540,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,7357,False,False
14432,19133,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,6395,True,False
62660,49947,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2820,False,False
38159,9841,Guinea,Type V5,Plasma,ThetaBase Services,0,2,2,flexible,3730,False,False
40588,23576,Isle of Man,Type V5,Plasma,ThetaBase Services,2,4,3,moderate,2040,False,False
24376,37778,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1520,True,False
19063,22916,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1910,True,False
26716,13047,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1364,True,False
7886,19811,Micronesia,Type V5,Plasma,ThetaBase Services,0,3,1,flexible,2170,True,False
24445,5834,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1533,False,False
17378,27960,Barbados,Type V5,Plasma,ThetaBase Services,5,13,4,flexible,6057,True,False
33973,15214,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1455,True,False
28520,29520,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2495,False,False
68675,6354,Rwanda,Type V5,Plasma,ThetaBase Services,1,3,2,flexible,1767,True,False
49919,35354,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1234,True,False
47620,3389,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,strict,3210,True,False
53717,27960,Barbados,Type V5,Plasma,ThetaBase Services,3,20,3,strict,7357,True,False
50840,27960,Barbados,Type V5,Plasma,ThetaBase Services,2,16,3,strict,6057,True,False
712,37523,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,strict,3470,True,False
32512,37523,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,1,strict,3470,True,False
24590,37523,Rwanda,Type V5,Plasma,ThetaBase Services,1,6,2,strict,4770,True,False
69528,48525,Costa Rica,Type F5,Plasma,ThetaBase Services,3,4,3,strict,2560,True,False
49017,35226,Niue,Type V5,Quantum,ThetaBase Services,1,4,2,flexible,2690,True,False
62965,32556,Uzbekistan,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1845,False,False
17611,19228,Uzbekistan,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1845,False,False
66040,44127,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,0,strict,2170,False,False
42886,30435,Nicaragua,Type F5,Quantum,ThetaBase Services,1,3,1,strict,1247,True,False
44508,50098,Malta,Type V5,Quantum,ThetaBase Services,0,2,1,flexible,1325,False,False
51520,37646,Rwanda,Type G0,Plasma,ThetaBase Services,0,2,1,flexible,2586,True,False
26466,22112,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2430,False,False
7072,29116,Malta,Type V5,Plasma,ThetaBase Services,1,3,1,strict,2430,False,False
19650,37231,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1390,True,False
36205,21240,Micronesia,Type G0,Plasma,ThetaBase Services,0,2,2,strict,2417,True,False
12001,20165,Micronesia,Type V5,Plasma,ThetaBase Services,3,8,2,flexible,9320,False,False
62892,21240,Micronesia,Type G0,Plasma,ThetaBase Services,0,2,2,strict,2417,True,False
18864,21240,Micronesia,Type G0,Plasma,ThetaBase Services,0,2,2,strict,2417,True,False
5672,21240,Micronesia,Type G0,Plasma,ThetaBase Services,0,2,2,strict,2417,True,False
35288,21240,Micronesia,Type G0,Plasma,ThetaBase Services,0,2,2,strict,2417,True,False
51684,44169,Estonia,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1585,True,False
5502,43834,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,7370,False,False
9964,16295,Rwanda,Type V5,Plasma,ThetaBase Services,1,5,3,strict,2014,True,False
44352,4856,Rwanda,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1780,True,False
75826,35030,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1650,True,False
71891,8912,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0,1,1,flexible,1442,False,False
1386,22376,Brazil,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1494,True,False
9707,17101,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,3,flexible,2820,True,False
23161,41518,Barbados,Type V5,Quantum,ThetaBase Services,1,3,2,strict,1780,True,False
43439,13212,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2430,False,False
35751,39109,Barbados,Type V5,Plasma,ThetaBase Services,0,2,0,flexible,2014,False,False
67045,29520,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3275,False,False
9820,2232,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,3,flexible,1780,False,False
44265,4267,United Kingdom,Type V2,Plasma,ThetaBase Services,3,6,3,strict,4757,False,False
72922,29123,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,3,strict,1897,True,False
36262,7264,Rwanda,Type V5,Plasma,ThetaBase Services,2,5,3,moderate,2027,True,False
38878,30435,Nicaragua,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1377,True,False
62093,4446,Nicaragua,Type V5,Plasma,"Banks, Wood and Phillips",1,6,1,strict,2079,True,False
32085,10962,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1780,False,False
64205,34027,Rwanda,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,2040,True,False
55567,7571,Uzbekistan,Type F5,Plasma,ThetaBase Services,4,7,4,flexible,2300,True,False
74,31618,Rwanda,Type V5,Plasma,ThetaBase Services,1,1,1,strict,1585,False,False
24087,49105,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2430,False,False
27512,44169,Estonia,Type V5,Plasma,ThetaBase Services,0,4,1,strict,1520,True,False
33138,18139,Uzbekistan,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1247,False,False
75406,36288,Malta,Type V5,Plasma,ThetaBase Services,0,2,1,moderate,1780,True,False
75458,21047,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,2,flexible,1390,False,False
23884,4446,Nicaragua,Type V5,Plasma,ThetaBase Services,2,7,4,strict,2417,True,False
47934,17501,Nicaragua,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1585,True,False
39292,18139,Uzbekistan,Type F5,Quantum,ThetaBase Services,0,1,1,flexible,1273,False,False
51343,34981,Switzerland,Type V5,Plasma,ThetaBase Services,2,4,2,strict,1780,True,False
33275,39111,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
45691,4130,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2287,False,False
53428,4852,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2170,True,False
33458,15454,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,0,flexible,1143,False,False
70859,9226,Malta,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1195,True,False
38014,34981,Switzerland,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1702,True,False
76268,43450,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,2300,True,False
15033,44169,Estonia,Type V5,Plasma,ThetaBase Services,0,4,3,strict,1650,True,False
72800,17216,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1390,False,False
51440,7222,United Kingdom,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1130,True,False
37242,10682,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,1,moderate,1910,False,False
68215,36119,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1650,False,False
29496,38301,Nicaragua,Type F5,Nuclear,ThetaBase Services,1,4,0,strict,1650,True,False
3887,21632,Nicaragua,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1520,True,False
30345,43011,Rwanda,Type V7,Plasma,ThetaBase Services,1,3,2,strict,1897,True,False
49290,48710,Malta,Type V2,Quantum,ThetaBase Services,1,2,1,flexible,1494,True,False
23907,10294,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,5,9,5,moderate,2482,True,False
59552,5548,Niue,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1780,True,False
58829,48277,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3652,True,False
51357,7312,Barbados,Type G0,Plasma,ThetaBase Services,2,6,3,strict,4705,True,False
22626,39829,United Kingdom,Type F5,Quantum,ThetaBase Services,0,2,1,flexible,1273,False,False
6068,7312,Nicaragua,Type V5,Plasma,ThetaBase Services,0,4,1,strict,3210,True,False
72691,34676,Malta,Type V7,Plasma,ThetaBase Services,1,2,1,flexible,2040,False,False
1734,27960,Barbados,Type V2,Plasma,ThetaBase Services,4,16,8,flexible,8657,True,False
40706,13101,Costa Rica,Type F5,Plasma,ThetaBase Services,2,4,2,strict,2105,True,False
24714,34288,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,1702,False,False
14356,41856,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1390,True,False
28684,27960,Barbados,Type V5,Plasma,ThetaBase Services,5,16,13,strict,8657,True,False
7469,7381,Faroe Islands,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1650,False,False
73491,26794,United Kingdom,Type V5,Quantum,ThetaBase Services,1,1,0,moderate,1325,False,False
54398,150,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1988,True,False
76444,29520,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,3,2,strict,2170,False,False
1783,5135,Niue,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,1949,True,False
56462,33619,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,5,2,strict,3080,False,False
24562,40239,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1390,False,False
71036,31416,Niue,Type F5,Quantum,ThetaBase Services,3,2,0,moderate,1520,True,False
2042,34972,Mexico,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1052,True,False
8024,455,Barbados,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1520,True,False
67154,8154,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,True,False
71062,3241,Barbados,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1650,True,False
66772,8674,Malta,Type Z6,Plasma,ThetaBase Services,2,4,2,strict,5420,False,False
32326,29520,Nicaragua,Type V5,Plasma,ThetaBase Services,2,6,3,strict,2287,False,False
8986,1054,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1637,True,False
53281,22117,Russian Federation,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2300,False,False
22352,14699,Rwanda,Type F5,Plasma,ThetaBase Services,1,3,2,flexible,1975,False,False
23056,29520,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2560,False,False
11002,1054,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1637,True,False
31437,24610,Malta,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2105,True,False
50367,4478,Malta,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,2040,False,False
5340,24234,Faroe Islands,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1390,False,False
26068,33669,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,4,8,4,moderate,10620,False,False
35923,30286,Barbados,Type V5,Plasma,ThetaBase Services,2,4,2,strict,1897,False,False
48947,29520,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2495,False,False
48118,1808,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,4,2,moderate,1520,True,False
18083,12950,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0,2,1,strict,1962,True,False
29994,50025,Malta,Type G0,Plasma,ThetaBase Services,2,5,3,strict,1845,True,False
73957,38160,Kiribati,Type F5,Quantum,ThetaBase Services,3,2,3,flexible,1325,False,False
67393,10732,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,4770,False,False
39357,4267,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,5,2,strict,2885,False,False
43173,1054,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1637,True,False
32007,38698,Indonesia,Type F5,Plasma,ThetaBase Services,3,8,4,strict,2807,False,False
39693,1207,Barbados,Type V5,Plasma,ThetaBase Services,1,5,1,strict,2196,True,False
4422,22036,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1585,False,False
57953,47894,Estonia,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1650,True,False
858,37167,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,2820,False,False
428,16165,Indonesia,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1936,False,False
27292,37778,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1390,True,False
40487,12950,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0,2,2,flexible,1975,True,False
39565,37778,Barbados,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1455,True,False
61673,29520,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3600,False,False
32035,4660,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1338,True,False
36158,7696,United Kingdom,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1715,False,False
51140,1054,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1637,True,False
13150,41738,Costa Rica,Type X3,Quantum,ThetaBase Services,1,2,1,flexible,2300,True,False
63209,11071,Gambia,Type G0,Plasma,ThetaBase Services,2,2,2,flexible,2625,False,False
5432,29520,Guinea,Type V5,Plasma,ThetaBase Services,1,3,1,strict,2755,False,False
53122,18139,Uzbekistan,Type F5,Plasma,ThetaBase Services,1,1,1,flexible,1585,False,False
7828,28343,Uzbekistan,Type F5,Plasma,ThetaBase Services,3,6,3,strict,2157,True,False
68232,8409,Rwanda,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1325,True,False
12072,12901,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,4,1,flexible,2131,False,False
68698,1054,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1637,True,False
43346,20165,Barbados,Type V5,Plasma,ThetaBase Services,2,6,2,flexible,7370,False,False
35558,1328,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1520,False,False
12535,34382,Faroe Islands,Type V5,Plasma,ThetaBase Services,1,2,2,moderate,1845,True,False
15400,11330,Estonia,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1741,True,False
58021,40555,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,6,2,flexible,2690,True,False
18048,13553,Barbados,Type V5,Plasma,ThetaBase Services,0,4,3,strict,3080,False,False
19208,8355,Isle of Man,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,2560,True,False
13065,45521,Nicaragua,Type F5,Plasma,ThetaBase Services,3,6,3,moderate,3535,True,False
66035,14319,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1247,True,False
35959,24033,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,False,False
44961,19317,Russian Federation,Type V5,Plasma,ThetaBase Services,1,3,1,flexible,2430,False,False
40383,8355,Isle of Man,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,2560,True,False
25229,35813,Uzbekistan,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1429,False,False
62313,40364,Barbados,Type V5,Plasma,ThetaBase Services,3,6,3,flexible,13220,True,False
43539,8409,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1507,True,False
65701,36206,Russian Federation,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1845,True,False
23151,37646,Russian Federation,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2300,True,False
31836,48554,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2040,False,False
17158,6223,Malta,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1975,True,False
67699,6223,Malta,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1975,True,False
38252,25046,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1585,True,False
58048,37778,Malta,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1520,True,False
69680,26914,Anguilla,Type V5,Plasma,ThetaBase Services,0,1,1,flexible,2235,False,False
13091,4267,Barbados,Type V5,Plasma,ThetaBase Services,1,3,0,strict,2885,False,False
17017,41450,Barbados,Type V5,Plasma,ThetaBase Services,1,1,1,flexible,3392,False,False
520,19933,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2001,False,False
52951,50051,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,3,moderate,2690,True,False
11368,24478,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2170,True,False
23706,14358,Rwanda,Type V5,Plasma,ThetaBase Services,2,8,4,flexible,2560,False,False
44292,48340,Rwanda,Type F5,Quantum,ThetaBase Services,0,1,1,flexible,3210,False,False
417,16970,Bouvet Island (Bouvetoya),Type Z6,Quantum,ThetaBase Services,1,1,1,flexible,1364,True,False
58670,3906,Anguilla,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1611,False,False
48905,6436,Rwanda,Type V7,Quantum,ThetaBase Services,1,2,1,moderate,1520,True,False
43394,18454,Micronesia,Type V5,Plasma,ThetaBase Services,2,4,2,strict,4120,False,False
67995,14234,Anguilla,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1260,True,False
51812,47069,Gambia,Type F5,Quantum,ThetaBase Services,1,2,2,flexible,1520,False,False
33521,44169,Estonia,Type V5,Plasma,ThetaBase Services,0,4,2,strict,1585,True,False
10698,13033,Costa Rica,Type F5,Plasma,ThetaBase Services,1,5,2,flexible,1780,True,False
58267,30286,Barbados,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2027,False,False
60065,46071,Niue,Type V5,Plasma,ThetaBase Services,1,2,2,flexible,1364,True,False
72157,25148,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
15106,29520,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2625,False,False
60046,20060,Malta,Type F5,Plasma,ThetaBase Services,4,9,6,moderate,4094,True,False
63098,11792,Barbados,Type V5,Quantum,ThetaBase Services,1,4,3,strict,1390,True,False
71310,28828,Barbados,Type V5,Plasma,ThetaBase Services,2,4,0,strict,2170,False,False
10716,40898,Costa Rica,Type F5,Plasma,ThetaBase Services,2,4,2,moderate,2170,False,False
63764,28828,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,False,False
46726,37166,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
59617,3254,Barbados,Type V5,Plasma,ThetaBase Services,3,5,3,strict,2924,True,False
7325,4685,Guinea,Type V5,Quantum,ThetaBase Services,0,1,1,flexible,1273,False,False
32330,26559,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1247,False,False
34139,17040,Barbados,Type V5,Plasma,ThetaBase Services,1,6,3,moderate,2170,True,False
70047,33737,Bosnia and Herzegovina,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1741,False,False
28823,15616,Russian Federation,Type V5,Plasma,ThetaBase Services,3,8,3,flexible,3405,True,False
32534,26559,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1351,False,False
29359,17523,Malta,Type V5,Plasma,ThetaBase Services,2,4,3,strict,2170,True,False
35239,38722,Anguilla,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1650,True,False
65593,17954,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1260,False,False
34364,5569,Barbados,Type V5,Plasma,ThetaBase Services,3,8,4,strict,8410,True,False
43036,5569,Barbados,Type V5,Plasma,ThetaBase Services,2,6,3,strict,6720,True,False
12143,30283,Malta,Type G0,Plasma,ThetaBase Services,1,3,1,strict,2625,True,False
59649,4446,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,1637,True,False
53091,30435,Nicaragua,Type V5,Plasma,ThetaBase Services,1,6,1,strict,1507,True,False
54009,45519,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,2,4,2,flexible,2040,False,False
3362,33430,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1845,True,False
24479,40459,Rwanda,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,2820,True,False
54394,13212,Rwanda,Type V5,Plasma,ThetaBase Services,3,6,3,strict,3795,False,False
26596,38404,Estonia,Type F5,Nuclear,ThetaBase Services,1,2,1,flexible,1520,True,False
21910,1207,Barbados,Type V5,Plasma,ThetaBase Services,1,4,1,strict,2196,True,False
39289,56,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
44356,4920,Rwanda,Type V5,Plasma,ThetaBase Services,0,2,0,strict,2170,False,False
34291,3389,Rwanda,Type V5,Plasma,ThetaBase Services,1,4,0,moderate,3457,True,False
76042,26604,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1195,True,False
16128,48502,Micronesia,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,2170,True,False
29354,10469,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2937,False,False
50579,37646,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,3366,True,False
55935,30435,Nicaragua,Type V5,Plasma,ThetaBase Services,1,4,1,strict,1507,True,False
76293,12424,Nicaragua,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,4510,True,False
53421,10636,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4,8,4,moderate,3860,False,False
37,28828,Niue,Type V5,Plasma,ThetaBase Services,2,4,2,strict,1780,False,False
37775,1054,Niue,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1637,True,False
67382,601,Pakistan,Type X3,Plasma,ThetaBase Services,0,2,0,strict,1520,False,False
70903,29520,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2105,False,False
47604,2818,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1390,False,False
10802,30286,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1767,False,False
5707,10740,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1455,False,False
22550,29520,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3145,False,False
46886,18378,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2014,True,False
26327,30286,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,1,moderate,2157,False,False
1687,14395,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1910,False,False
73156,32155,Costa Rica,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1585,False,False
58284,41342,Anguilla,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1130,True,False
76624,9688,Nicaragua,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,2430,True,False
46840,6594,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1767,False,False
25461,27811,Barbados,Type V5,Plasma,ThetaBase Services,2,6,2,moderate,6070,True,False
29023,18319,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1650,False,False
69639,23695,Indonesia,Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1260,True,False
74916,23678,Niue,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1221,False,False
12725,3254,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1520,True,False
46368,45028,Wallis and Futuna,Type L7,Plasma,ThetaBase Services,1,4,1,flexible,4770,False,False
17662,18024,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,3,strict,2482,False,False
25111,37483,Barbados,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,2079,True,False
62395,13753,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1663,False,False
41585,37372,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1780,False,False
47933,44571,Barbados,Type V5,Plasma,ThetaBase Services,1,4,1,strict,1910,True,False
4691,30286,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3,5,3,moderate,3080,False,False
52054,34248,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1390,True,False
45324,10683,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,3470,False,False
36697,44045,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1546,True,False
62529,11984,Malta,Type V5,Quantum,ThetaBase Services,0,1,1,strict,1325,True,False
46583,18694,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1780,False,False
21317,29520,Nicaragua,Type V5,Plasma,ThetaBase Services,0,2,1,moderate,1637,False,False
53160,39027,Kiribati,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1260,True,False
